,City,Type,Place,Timestamp,current_popularity,popularity_mo_0,popularity_mo_1,popularity_mo_2,popularity_mo_3,popularity_mo_4,popularity_mo_5,popularity_mo_6,popularity_mo_7,popularity_mo_8,popularity_mo_9,popularity_mo_10,popularity_mo_11,popularity_mo_12,popularity_mo_13,popularity_mo_14,popularity_mo_15,popularity_mo_16,popularity_mo_17,popularity_mo_18,popularity_mo_19,popularity_mo_20,popularity_mo_21,popularity_mo_22,popularity_mo_23,popularity_tu_0,popularity_tu_1,popularity_tu_2,popularity_tu_3,popularity_tu_4,popularity_tu_5,popularity_tu_6,popularity_tu_7,popularity_tu_8,popularity_tu_9,popularity_tu_10,popularity_tu_11,popularity_tu_12,popularity_tu_13,popularity_tu_14,popularity_tu_15,popularity_tu_16,popularity_tu_17,popularity_tu_18,popularity_tu_19,popularity_tu_20,popularity_tu_21,popularity_tu_22,popularity_tu_23,popularity_wed_0,popularity_wed_1,popularity_wed_2,popularity_wed_3,popularity_wed_4,popularity_wed_5,popularity_wed_6,popularity_wed_7,popularity_wed_8,popularity_wed_9,popularity_wed_10,popularity_wed_11,popularity_wed_12,popularity_wed_13,popularity_wed_14,popularity_wed_15,popularity_wed_16,popularity_wed_17,popularity_wed_18,popularity_wed_19,popularity_wed_20,popularity_wed_21,popularity_wed_22,popularity_wed_23,popularity_th_0,popularity_th_1,popularity_th_2,popularity_th_3,popularity_th_4,popularity_th_5,popularity_th_6,popularity_th_7,popularity_th_8,popularity_th_9,popularity_th_10,popularity_th_11,popularity_th_12,popularity_th_13,popularity_th_14,popularity_th_15,popularity_th_16,popularity_th_17,popularity_th_18,popularity_th_19,popularity_th_20,popularity_th_21,popularity_th_22,popularity_th_23,popularity_fr_0,popularity_fr_1,popularity_fr_2,popularity_fr_3,popularity_fr_4,popularity_fr_5,popularity_fr_6,popularity_fr_7,popularity_fr_8,popularity_fr_9,popularity_fr_10,popularity_fr_11,popularity_fr_12,popularity_fr_13,popularity_fr_14,popularity_fr_15,popularity_fr_16,popularity_fr_17,popularity_fr_18,popularity_fr_19,popularity_fr_20,popularity_fr_21,popularity_fr_22,popularity_fr_23,popularity_sat_0,popularity_sat_1,popularity_sat_2,popularity_sat_3,popularity_sat_4,popularity_sat_5,popularity_sat_6,popularity_sat_7,popularity_sat_8,popularity_sat_9,popularity_sat_10,popularity_sat_11,popularity_sat_12,popularity_sat_13,popularity_sat_14,popularity_sat_15,popularity_sat_16,popularity_sat_17,popularity_sat_18,popularity_sat_19,popularity_sat_20,popularity_sat_21,popularity_sat_22,popularity_sat_23,popularity_su_0,popularity_su_1,popularity_su_2,popularity_su_3,popularity_su_4,popularity_su_5,popularity_su_6,popularity_su_7,popularity_su_8,popularity_su_9,popularity_su_10,popularity_su_11,popularity_su_12,popularity_su_13,popularity_su_14,popularity_su_15,popularity_su_16,popularity_su_17,popularity_su_18,popularity_su_19,popularity_su_20,popularity_su_21,popularity_su_22,popularity_su_23,time_spent_lo,time_spent_hi
65,Frankfurt,Supermarket,REWE Gräfstrasse,27-03-2020-10-02-00,44,0,0,0,0,0,0,0,9,16,22,29,40,51,53,48,49,59,73,80,73,55,35,18,7,0,0,0,0,0,0,0,7,14,24,36,45,50,47,40,35,39,52,60,50,34,22,15,9,0,0,0,0,0,0,0,5,11,20,30,39,44,41,35,30,35,48,50,36,29,29,16,3,0,0,0,0,0,0,0,8,13,19,27,35,41,38,34,34,43,53,58,54,44,30,18,8,0,0,0,0,0,0,0,6,12,20,41,53,63,67,67,69,79,94,100,86,72,77,56,16,0,0,0,0,0,0,0,9,17,28,41,53,63,67,67,69,79,94,100,86,72,77,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
66,Frankfurt,Supermarket,REWE Gräfstrasse,27-03-2020-11-00-56,45,0,0,0,0,0,0,0,9,16,22,29,40,51,53,48,49,59,73,80,73,55,35,18,7,0,0,0,0,0,0,0,7,14,24,36,45,50,47,40,35,39,52,60,50,34,22,15,9,0,0,0,0,0,0,0,5,11,20,30,39,44,41,35,30,35,48,50,36,29,29,16,3,0,0,0,0,0,0,0,8,13,19,27,35,41,38,34,34,43,53,58,54,44,30,18,8,0,0,0,0,0,0,0,6,12,20,41,53,63,67,67,69,79,94,100,86,72,77,56,16,0,0,0,0,0,0,0,9,17,28,41,53,63,67,67,69,79,94,100,86,72,77,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
67,Frankfurt,Supermarket,REWE Grüneburgweg,26-03-2020-20-41-13,31,0,0,0,0,0,0,0,14,23,28,34,51,72,72,51,38,51,78,97,90,62,32,0,0,0,0,0,0,0,0,0,12,23,36,50,58,59,52,40,32,38,58,69,59,63,32,0,0,0,0,0,0,0,0,0,7,15,21,23,34,62,65,38,28,43,63,71,60,39,19,0,0,0,0,0,0,0,0,0,9,17,27,38,48,52,52,47,44,50,61,70,64,44,23,0,0,0,0,0,0,0,0,0,10,19,31,50,68,79,78,73,73,85,98,95,88,100,58,0,0,0,0,0,0,0,0,0,6,16,31,50,68,79,78,73,73,85,98,95,88,100,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
68,Frankfurt,Supermarket,REWE Grüneburgweg,27-03-2020-09-00-35,39,0,0,0,0,0,0,0,14,23,28,34,51,72,72,51,38,51,78,97,90,62,32,0,0,0,0,0,0,0,0,0,12,23,36,50,58,59,52,40,32,38,58,69,59,63,32,0,0,0,0,0,0,0,0,0,7,15,21,23,34,62,65,38,28,43,63,71,60,39,19,0,0,0,0,0,0,0,0,0,9,17,27,38,48,52,52,47,44,50,61,70,64,44,23,0,0,0,0,0,0,0,0,0,10,19,31,50,68,79,78,73,73,85,98,95,88,100,58,0,0,0,0,0,0,0,0,0,6,16,31,50,68,79,78,73,73,85,98,95,88,100,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
69,Frankfurt,Supermarket,REWE Grüneburgweg,27-03-2020-10-02-01,50,0,0,0,0,0,0,0,14,23,28,34,51,72,72,51,38,51,78,97,90,62,32,0,0,0,0,0,0,0,0,0,12,23,36,50,58,59,52,40,32,38,58,69,59,63,32,0,0,0,0,0,0,0,0,0,7,15,21,23,34,62,65,38,28,43,63,71,60,39,19,0,0,0,0,0,0,0,0,0,9,17,27,38,48,52,52,47,44,50,61,70,64,44,23,0,0,0,0,0,0,0,0,0,10,19,31,50,68,79,78,73,73,85,98,95,88,100,58,0,0,0,0,0,0,0,0,0,6,16,31,50,68,79,78,73,73,85,98,95,88,100,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
70,Frankfurt,Supermarket,REWE Grüneburgweg,27-03-2020-11-00-57,40,0,0,0,0,0,0,0,14,23,28,34,51,72,72,51,38,51,78,97,90,62,32,0,0,0,0,0,0,0,0,0,12,23,36,50,58,59,52,40,32,38,58,69,59,63,32,0,0,0,0,0,0,0,0,0,7,15,21,23,34,62,65,38,28,43,63,71,60,39,19,0,0,0,0,0,0,0,0,0,9,17,27,38,48,52,52,47,44,50,61,70,64,44,23,0,0,0,0,0,0,0,0,0,10,19,31,50,68,79,78,73,73,85,98,95,88,100,58,0,0,0,0,0,0,0,0,0,6,16,31,50,68,79,78,73,73,85,98,95,88,100,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
71,Hamburg,Park,Jenischpark,26-03-2020-20-41-03,10,0,0,0,0,0,0,0,2,7,13,20,22,20,17,19,23,21,12,4,1,0,0,0,0,0,0,0,0,0,0,1,3,6,10,14,17,20,22,21,19,15,10,6,3,1,1,0,0,0,0,0,0,0,0,1,5,11,17,20,20,20,25,31,33,25,14,6,2,1,1,1,0,0,0,0,0,0,1,2,4,6,9,15,21,27,31,30,24,17,11,6,3,1,0,0,0,0,0,0,0,0,0,1,5,10,15,19,29,34,41,58,66,50,24,8,3,2,2,1,1,0,0,0,0,0,0,0,0,2,8,19,29,34,41,58,66,50,24,8,3,2,2,1,1,0,0,0,0,0,0,0,0,1,7,21,41,63,87,100,87,56,26,8,2,0,0,0,0,-,-
72,Hamburg,Park,Jenischpark,27-03-2020-09-00-26,48,0,0,0,0,0,0,0,2,7,13,20,22,20,17,19,23,21,12,4,1,0,0,0,0,0,0,0,0,0,0,1,3,6,10,14,17,20,22,21,19,15,10,6,3,1,1,0,0,0,0,0,0,0,0,1,5,11,17,20,20,20,25,31,33,25,14,6,2,1,1,1,0,0,0,0,0,0,1,2,4,6,9,15,21,27,31,30,24,17,11,6,3,1,0,0,0,0,0,0,0,0,0,1,5,10,15,19,29,34,41,58,66,50,24,8,3,2,2,1,1,0,0,0,0,0,0,0,0,2,8,19,29,34,41,58,66,50,24,8,3,2,2,1,1,0,0,0,0,0,0,0,0,1,7,21,41,63,87,100,87,56,26,8,2,0,0,0,0,-,-
73,Hamburg,Park,Jenischpark,27-03-2020-10-01-45,35,0,0,0,0,0,0,0,2,7,13,20,22,20,17,19,23,21,12,4,1,0,0,0,0,0,0,0,0,0,0,1,3,6,10,14,17,20,22,21,19,15,10,6,3,1,1,0,0,0,0,0,0,0,0,1,5,11,17,20,20,20,25,31,33,25,14,6,2,1,1,1,0,0,0,0,0,0,1,2,4,6,9,15,21,27,31,30,24,17,11,6,3,1,0,0,0,0,0,0,0,0,0,1,5,10,15,19,29,34,41,58,66,50,24,8,3,2,2,1,1,0,0,0,0,0,0,0,0,2,8,19,29,34,41,58,66,50,24,8,3,2,2,1,1,0,0,0,0,0,0,0,0,1,7,21,41,63,87,100,87,56,26,8,2,0,0,0,0,-,-
74,Hamburg,Park,Jenischpark,27-03-2020-11-00-44,45,0,0,0,0,0,0,0,2,7,13,20,22,20,17,19,23,21,12,4,1,0,0,0,0,0,0,0,0,0,0,1,3,6,10,14,17,20,22,21,19,15,10,6,3,1,1,0,0,0,0,0,0,0,0,1,5,11,17,20,20,20,25,31,33,25,14,6,2,1,1,1,0,0,0,0,0,0,1,2,4,6,9,15,21,27,31,30,24,17,11,6,3,1,0,0,0,0,0,0,0,0,0,1,5,10,15,19,29,34,41,58,66,50,24,8,3,2,2,1,1,0,0,0,0,0,0,0,0,2,8,19,29,34,41,58,66,50,24,8,3,2,2,1,1,0,0,0,0,0,0,0,0,1,7,21,41,63,87,100,87,56,26,8,2,0,0,0,0,-,-
75,Hamburg,Park,Planten un Blomen,27-03-2020-09-00-22,22,0,0,0,0,0,0,0,1,5,11,18,26,33,37,37,33,27,19,12,7,0,0,0,0,0,0,0,0,0,0,0,2,7,13,20,27,32,35,34,31,26,19,13,10,0,0,0,0,0,0,0,0,0,0,0,3,9,16,23,30,35,37,36,32,27,22,17,13,0,0,0,0,0,0,0,0,0,0,0,3,9,17,25,33,40,43,42,38,33,28,26,29,0,0,0,0,0,0,0,0,0,0,0,5,11,20,21,38,58,76,86,82,67,46,27,17,0,0,0,0,0,0,0,0,0,0,0,1,1,9,21,38,58,76,86,82,67,46,27,17,0,0,0,0,0,0,0,0,0,0,0,1,1,4,16,37,65,90,100,88,62,36,16,6,0,0,0,0,60,60
76,Hamburg,Park,Planten un Blomen,27-03-2020-10-01-36,22,0,0,0,0,0,0,0,1,5,11,18,26,33,37,37,33,27,19,12,7,0,0,0,0,0,0,0,0,0,0,0,2,7,13,20,27,32,35,34,31,26,19,13,10,0,0,0,0,0,0,0,0,0,0,0,3,9,16,23,30,35,37,36,32,27,22,17,13,0,0,0,0,0,0,0,0,0,0,0,3,9,17,25,33,40,43,42,38,33,28,26,29,0,0,0,0,0,0,0,0,0,0,0,5,11,20,21,38,58,76,86,82,67,46,27,17,0,0,0,0,0,0,0,0,0,0,0,1,1,9,21,38,58,76,86,82,67,46,27,17,0,0,0,0,0,0,0,0,0,0,0,1,1,4,16,37,65,90,100,88,62,36,16,6,0,0,0,0,60,60
77,Hamburg,Park,Planten un Blomen,27-03-2020-11-00-37,27,0,0,0,0,0,0,0,1,5,11,18,26,33,37,37,33,27,19,12,7,0,0,0,0,0,0,0,0,0,0,0,2,7,13,20,27,32,35,34,31,26,19,13,10,0,0,0,0,0,0,0,0,0,0,0,3,9,16,23,30,35,37,36,32,27,22,17,13,0,0,0,0,0,0,0,0,0,0,0,3,9,17,25,33,40,43,42,38,33,28,26,29,0,0,0,0,0,0,0,0,0,0,0,5,11,20,21,38,58,76,86,82,67,46,27,17,0,0,0,0,0,0,0,0,0,0,0,1,1,9,21,38,58,76,86,82,67,46,27,17,0,0,0,0,0,0,0,0,0,0,0,1,1,4,16,37,65,90,100,88,62,36,16,6,0,0,0,0,60,60
78,Hamburg,Park,Stadtpark,26-03-2020-20-41-01,23,0,1,1,1,1,1,1,3,6,10,13,16,19,21,20,17,15,14,15,14,11,6,2,0,1,1,1,1,1,0,1,4,7,11,16,20,23,24,22,20,18,18,20,22,22,19,16,12,7,2,0,1,1,0,1,4,7,11,16,21,27,32,35,33,31,29,27,26,23,18,12,7,3,1,1,1,1,1,1,4,8,13,18,23,29,33,32,30,31,34,37,37,32,24,15,8,3,1,1,1,1,0,1,4,8,13,16,26,39,55,68,72,64,49,37,32,32,31,27,19,5,1,1,1,1,1,1,1,4,9,16,26,39,55,68,72,64,49,37,32,32,31,27,19,11,5,1,1,0,0,1,1,3,13,33,57,75,87,98,100,81,53,32,21,14,9,4,1,120,120
79,Hamburg,Park,Stadtpark,27-03-2020-09-00-23,26,0,1,1,1,1,1,1,3,6,10,13,16,19,21,20,17,15,14,15,14,11,6,2,0,1,1,1,1,1,0,1,4,7,11,16,20,23,24,22,20,18,18,20,22,22,19,16,12,7,2,0,1,1,0,1,4,7,11,16,21,27,32,35,33,31,29,27,26,23,18,12,7,3,1,1,1,1,1,1,4,8,13,18,23,29,33,32,30,31,34,37,37,32,24,15,8,3,1,1,1,1,0,1,4,8,13,16,26,39,55,68,72,64,49,37,32,32,31,27,19,5,1,1,1,1,1,1,1,4,9,16,26,39,55,68,72,64,49,37,32,32,31,27,19,11,5,1,1,0,0,1,1,3,13,33,57,75,87,98,100,81,53,32,21,14,9,4,1,120,120
80,Hamburg,Park,Stadtpark,27-03-2020-10-01-39,35,0,1,1,1,1,1,1,3,6,10,13,16,19,21,20,17,15,14,15,14,11,6,2,0,1,1,1,1,1,0,1,4,7,11,16,20,23,24,22,20,18,18,20,22,22,19,16,12,7,2,0,1,1,0,1,4,7,11,16,21,27,32,35,33,31,29,27,26,23,18,12,7,3,1,1,1,1,1,1,4,8,13,18,23,29,33,32,30,31,34,37,37,32,24,15,8,3,1,1,1,1,0,1,4,8,13,16,26,39,55,68,72,64,49,37,32,32,31,27,19,5,1,1,1,1,1,1,1,4,9,16,26,39,55,68,72,64,49,37,32,32,31,27,19,11,5,1,1,0,0,1,1,3,13,33,57,75,87,98,100,81,53,32,21,14,9,4,1,120,120
81,Hamburg,Park,Stadtpark,27-03-2020-11-00-39,37,0,1,1,1,1,1,1,3,6,10,13,16,19,21,20,17,15,14,15,14,11,6,2,0,1,1,1,1,1,0,1,4,7,11,16,20,23,24,22,20,18,18,20,22,22,19,16,12,7,2,0,1,1,0,1,4,7,11,16,21,27,32,35,33,31,29,27,26,23,18,12,7,3,1,1,1,1,1,1,4,8,13,18,23,29,33,32,30,31,34,37,37,32,24,15,8,3,1,1,1,1,0,1,4,8,13,16,26,39,55,68,72,64,49,37,32,32,31,27,19,5,1,1,1,1,1,1,1,4,9,16,26,39,55,68,72,64,49,37,32,32,31,27,19,11,5,1,1,0,0,1,1,3,13,33,57,75,87,98,100,81,53,32,21,14,9,4,1,120,120
82,Hamburg,Park,Wilhelmsburger Inselpark,26-03-2020-20-41-02,12,3,0,1,1,0,0,1,2,4,6,8,10,11,11,11,15,20,26,28,26,19,11,5,2,0,1,1,1,1,0,1,3,6,9,11,12,11,11,13,18,24,30,31,28,21,14,7,3,0,1,1,1,1,0,1,3,6,8,9,11,13,15,15,17,23,32,37,35,26,15,7,2,0,1,1,1,1,1,1,4,9,14,18,21,22,20,18,20,25,32,35,32,24,15,7,2,0,1,1,1,1,0,1,4,7,10,25,35,42,44,42,41,44,54,70,88,100,94,71,41,2,0,1,1,1,1,0,3,8,15,25,35,42,44,42,41,44,54,70,88,100,94,71,41,19,6,1,1,1,1,0,1,4,10,20,32,47,61,71,77,78,76,71,61,48,33,31,20,-,-
83,Hamburg,Park,Wilhelmsburger Inselpark,27-03-2020-09-00-24,27,3,0,1,1,0,0,1,2,4,6,8,10,11,11,11,15,20,26,28,26,19,11,5,2,0,1,1,1,1,0,1,3,6,9,11,12,11,11,13,18,24,30,31,28,21,14,7,3,0,1,1,1,1,0,1,3,6,8,9,11,13,15,15,17,23,32,37,35,26,15,7,2,0,1,1,1,1,1,1,4,9,14,18,21,22,20,18,20,25,32,35,32,24,15,7,2,0,1,1,1,1,0,1,4,7,10,25,35,42,44,42,41,44,54,70,88,100,94,71,41,2,0,1,1,1,1,0,3,8,15,25,35,42,44,42,41,44,54,70,88,100,94,71,41,19,6,1,1,1,1,0,1,4,10,20,32,47,61,71,77,78,76,71,61,48,33,31,20,-,-
84,Hamburg,Park,Wilhelmsburger Inselpark,27-03-2020-10-01-42,23,3,0,1,1,0,0,1,2,4,6,8,10,11,11,11,15,20,26,28,26,19,11,5,2,0,1,1,1,1,0,1,3,6,9,11,12,11,11,13,18,24,30,31,28,21,14,7,3,0,1,1,1,1,0,1,3,6,8,9,11,13,15,15,17,23,32,37,35,26,15,7,2,0,1,1,1,1,1,1,4,9,14,18,21,22,20,18,20,25,32,35,32,24,15,7,2,0,1,1,1,1,0,1,4,7,10,25,35,42,44,42,41,44,54,70,88,100,94,71,41,2,0,1,1,1,1,0,3,8,15,25,35,42,44,42,41,44,54,70,88,100,94,71,41,19,6,1,1,1,1,0,1,4,10,20,32,47,61,71,77,78,76,71,61,48,33,31,20,-,-
85,Hamburg,Park,Wilhelmsburger Inselpark,27-03-2020-11-00-42,42,3,0,1,1,0,0,1,2,4,6,8,10,11,11,11,15,20,26,28,26,19,11,5,2,0,1,1,1,1,0,1,3,6,9,11,12,11,11,13,18,24,30,31,28,21,14,7,3,0,1,1,1,1,0,1,3,6,8,9,11,13,15,15,17,23,32,37,35,26,15,7,2,0,1,1,1,1,1,1,4,9,14,18,21,22,20,18,20,25,32,35,32,24,15,7,2,0,1,1,1,1,0,1,4,7,10,25,35,42,44,42,41,44,54,70,88,100,94,71,41,2,0,1,1,1,1,0,3,8,15,25,35,42,44,42,41,44,54,70,88,100,94,71,41,19,6,1,1,1,1,0,1,4,10,20,32,47,61,71,77,78,76,71,61,48,33,31,20,-,-
86,Hamburg,Park,Öjendorfer Park,26-03-2020-20-41-04,36,1,1,1,1,1,1,1,4,10,18,21,22,21,22,22,20,17,13,8,5,2,0,1,1,1,1,1,1,1,0,2,5,8,12,16,19,21,21,20,18,16,12,9,7,4,2,1,0,1,1,1,1,1,1,3,6,9,13,15,17,18,24,34,37,27,14,8,6,4,3,1,0,1,1,1,1,1,1,1,5,10,17,20,21,21,23,25,24,21,16,11,6,3,1,0,1,1,1,1,1,1,1,1,4,10,18,39,50,57,58,53,44,34,24,17,12,9,6,4,3,0,0,1,1,0,1,4,9,17,27,39,50,57,58,53,44,34,24,17,12,9,6,4,3,2,1,0,0,1,1,1,1,8,24,46,61,71,88,100,81,45,18,5,2,1,0,0,1,60,60
87,Hamburg,Park,Öjendorfer Park,27-03-2020-09-00-27,46,1,1,1,1,1,1,1,4,10,18,21,22,21,22,22,20,17,13,8,5,2,0,1,1,1,1,1,1,1,0,2,5,8,12,16,19,21,21,20,18,16,12,9,7,4,2,1,0,1,1,1,1,1,1,3,6,9,13,15,17,18,24,34,37,27,14,8,6,4,3,1,0,1,1,1,1,1,1,1,5,10,17,20,21,21,23,25,24,21,16,11,6,3,1,0,1,1,1,1,1,1,1,1,4,10,18,39,50,57,58,53,44,34,24,17,12,9,6,4,3,0,0,1,1,0,1,4,9,17,27,39,50,57,58,53,44,34,24,17,12,9,6,4,3,2,1,0,0,1,1,1,1,8,24,46,61,71,88,100,81,45,18,5,2,1,0,0,1,60,60
88,Hamburg,Park,Öjendorfer Park,27-03-2020-10-01-48,78,1,1,1,1,1,1,1,4,10,18,21,22,21,22,22,20,17,13,8,5,2,0,1,1,1,1,1,1,1,0,2,5,8,12,16,19,21,21,20,18,16,12,9,7,4,2,1,0,1,1,1,1,1,1,3,6,9,13,15,17,18,24,34,37,27,14,8,6,4,3,1,0,1,1,1,1,1,1,1,5,10,17,20,21,21,23,25,24,21,16,11,6,3,1,0,1,1,1,1,1,1,1,1,4,10,18,39,50,57,58,53,44,34,24,17,12,9,6,4,3,0,0,1,1,0,1,4,9,17,27,39,50,57,58,53,44,34,24,17,12,9,6,4,3,2,1,0,0,1,1,1,1,8,24,46,61,71,88,100,81,45,18,5,2,1,0,0,1,60,60
89,Hamburg,Park,Öjendorfer Park,27-03-2020-11-00-47,85,1,1,1,1,1,1,1,4,10,18,21,22,21,22,22,20,17,13,8,5,2,0,1,1,1,1,1,1,1,0,2,5,8,12,16,19,21,21,20,18,16,12,9,7,4,2,1,0,1,1,1,1,1,1,3,6,9,13,15,17,18,24,34,37,27,14,8,6,4,3,1,0,1,1,1,1,1,1,1,5,10,17,20,21,21,23,25,24,21,16,11,6,3,1,0,1,1,1,1,1,1,1,1,4,10,18,39,50,57,58,53,44,34,24,17,12,9,6,4,3,0,0,1,1,0,1,4,9,17,27,39,50,57,58,53,44,34,24,17,12,9,6,4,3,2,1,0,0,1,1,1,1,8,24,46,61,71,88,100,81,45,18,5,2,1,0,0,1,60,60
90,Hamburg,Supermarket,ALDI Hamburg-Altona ,26-03-2020-20-41-40,4,0,0,0,0,0,0,0,0,25,37,47,56,65,70,72,77,89,95,86,60,32,0,0,0,0,0,0,0,0,0,0,0,23,39,53,60,57,50,48,59,77,86,76,50,24,0,0,0,0,0,0,0,0,0,0,0,17,26,29,35,47,52,52,59,70,72,58,36,17,0,0,0,0,0,0,0,0,0,0,0,20,32,43,48,48,51,58,71,80,80,68,49,29,0,0,0,0,0,0,0,0,0,0,0,19,30,52,69,83,94,100,95,88,88,88,70,39,0,0,0,0,0,0,0,0,0,0,0,17,34,52,69,83,94,100,95,88,88,88,70,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
91,Hamburg,Supermarket,ALDI Hamburg-Altona ,27-03-2020-09-01-04,22,0,0,0,0,0,0,0,0,25,37,47,56,65,70,72,77,89,95,86,60,32,0,0,0,0,0,0,0,0,0,0,0,23,39,53,60,57,50,48,59,77,86,76,50,24,0,0,0,0,0,0,0,0,0,0,0,17,26,29,35,47,52,52,59,70,72,58,36,17,0,0,0,0,0,0,0,0,0,0,0,20,32,43,48,48,51,58,71,80,80,68,49,29,0,0,0,0,0,0,0,0,0,0,0,19,30,52,69,83,94,100,95,88,88,88,70,39,0,0,0,0,0,0,0,0,0,0,0,17,34,52,69,83,94,100,95,88,88,88,70,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
92,Hamburg,Supermarket,ALDI Hamburg-Altona,27-03-2020-10-02-29,34,0,0,0,0,0,0,0,0,25,37,47,56,65,70,72,77,89,95,86,60,32,0,0,0,0,0,0,0,0,0,0,0,23,39,53,60,57,50,48,59,77,86,76,50,24,0,0,0,0,0,0,0,0,0,0,0,17,26,29,35,47,52,52,59,70,72,58,36,17,0,0,0,0,0,0,0,0,0,0,0,20,32,43,48,48,51,58,71,80,80,68,49,29,0,0,0,0,0,0,0,0,0,0,0,19,30,52,69,83,94,100,95,88,88,88,70,39,0,0,0,0,0,0,0,0,0,0,0,17,34,52,69,83,94,100,95,88,88,88,70,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
93,Hamburg,Supermarket,ALDI Hamburg-Altona,27-03-2020-11-01-38,43,0,0,0,0,0,0,0,0,25,37,47,56,65,70,72,77,89,95,86,60,32,0,0,0,0,0,0,0,0,0,0,0,23,39,53,60,57,50,48,59,77,86,76,50,24,0,0,0,0,0,0,0,0,0,0,0,17,26,29,35,47,52,52,59,70,72,58,36,17,0,0,0,0,0,0,0,0,0,0,0,20,32,43,48,48,51,58,71,80,80,68,49,29,0,0,0,0,0,0,0,0,0,0,0,19,30,52,69,83,94,100,95,88,88,88,70,39,0,0,0,0,0,0,0,0,0,0,0,17,34,52,69,83,94,100,95,88,88,88,70,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
94,Hamburg,Supermarket,EDEKA Boldt,26-03-2020-20-41-38,3,0,0,0,0,0,0,0,0,9,15,23,31,36,38,36,36,50,82,100,73,31,0,0,0,0,0,0,0,0,0,0,0,7,12,19,26,31,33,33,35,48,70,77,56,25,0,0,0,0,0,0,0,0,0,0,0,7,11,17,23,28,30,31,35,44,54,54,39,20,0,0,0,0,0,0,0,0,0,0,0,6,11,17,23,28,30,31,37,54,74,74,48,19,0,0,0,0,0,0,0,0,0,0,0,9,14,17,25,29,31,30,36,56,66,44,60,26,0,0,0,0,0,0,0,0,0,0,0,5,11,17,25,29,31,30,36,56,66,44,60,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
95,Hamburg,Supermarket,EDEKA Boldt,27-03-2020-09-01-01,10,0,0,0,0,0,0,0,0,9,15,23,31,36,38,36,36,50,82,100,73,31,0,0,0,0,0,0,0,0,0,0,0,7,12,19,26,31,33,33,35,48,70,77,56,25,0,0,0,0,0,0,0,0,0,0,0,7,11,17,23,28,30,31,35,44,54,54,39,20,0,0,0,0,0,0,0,0,0,0,0,6,11,17,23,28,30,31,37,54,74,74,48,19,0,0,0,0,0,0,0,0,0,0,0,9,14,17,25,29,31,30,36,56,66,44,60,26,0,0,0,0,0,0,0,0,0,0,0,5,11,17,25,29,31,30,36,56,66,44,60,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
96,Hamburg,Supermarket,EDEKA Boldt,27-03-2020-10-02-27,19,0,0,0,0,0,0,0,0,9,15,23,31,36,38,36,36,50,82,100,73,31,0,0,0,0,0,0,0,0,0,0,0,7,12,19,26,31,33,33,35,48,70,77,56,25,0,0,0,0,0,0,0,0,0,0,0,7,11,17,23,28,30,31,35,44,54,54,39,20,0,0,0,0,0,0,0,0,0,0,0,6,11,17,23,28,30,31,37,54,74,74,48,19,0,0,0,0,0,0,0,0,0,0,0,9,14,17,25,29,31,30,36,56,66,44,60,26,0,0,0,0,0,0,0,0,0,0,0,5,11,17,25,29,31,30,36,56,66,44,60,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
97,Hamburg,Supermarket,EDEKA Boldt,27-03-2020-11-01-34,28,0,0,0,0,0,0,0,0,9,15,23,31,36,38,36,36,50,82,100,73,31,0,0,0,0,0,0,0,0,0,0,0,7,12,19,26,31,33,33,35,48,70,77,56,25,0,0,0,0,0,0,0,0,0,0,0,7,11,17,23,28,30,31,35,44,54,54,39,20,0,0,0,0,0,0,0,0,0,0,0,6,11,17,23,28,30,31,37,54,74,74,48,19,0,0,0,0,0,0,0,0,0,0,0,9,14,17,25,29,31,30,36,56,66,44,60,26,0,0,0,0,0,0,0,0,0,0,0,5,11,17,25,29,31,30,36,56,66,44,60,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
